B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDWI,MNDWI,NDMI,NDVI,GNDVI,NPCRI,NDRE,NDBI,EVI,SAVI,ARVI,SLAVI,IBI,BSI,AVI,MSAVI
0.014352606,0.035564855,0.019165248,0.06579276,0.24775472,0.31631857,0.30662256,0.34678647,0.18212676,0.071549065,0.12610742,0.38024402,0.73326963,0.9222338,0.8738926,0.53878504,0.8622538,0.26673037,0.4952775,0.7246839,0.8593934,0.4113741,0.5983667,0.2827151,0.38176763,0.66581136
0.01598127,0.043096233,0.018206984,0.07219693,0.3083514,0.3897599,0.36886728,0.41762573,0.18694068,0.07213077,0.12729329,0.42854193,0.7837263,0.9376662,0.8727067,0.49740854,0.88011414,0.21627374,0.49530798,0.7996546,0.88586247,0.49096188,0.63574487,0.22661328,0.48867068,0.77222174
0.026262214,0.07688285,0.032155026,0.11822685,0.3743161,0.44257513,0.44910303,0.47480163,0.20582609,0.089232735,0.1784869,0.53578997,0.8157024,0.91114867,0.8215131,0.51625,0.82368755,0.18429764,0.4953324,0.848072,0.84205645,0.5168894,0.70771533,0.20560464,0.6253601,0.8287435
0.016083062,0.041945606,0.017887564,0.07039576,0.29771858,0.3713214,0.37879336,0.40564403,0.18755786,0.07759874,0.12133922,0.40389392,0.79088676,0.9402246,0.8786608,0.4911043,0.88923097,0.20911323,0.49531272,0.811086,0.8902864,0.5042333,0.63275796,0.21846719,0.5064159,0.78917724
0.016490228,0.05585774,0.021081772,0.081302844,0.32548776,0.39371842,0.44868946,0.42277578,0.19397642,0.07911117,0.1350684,0.47664827,0.8316748,0.940377,0.8649316,0.5275,0.8945288,0.1683252,0.49533644,0.8727508,0.8900096,0.5743105,0.6769522,0.18005036,0.6320763,0.8744941
0.015879478,0.041945606,0.019378195,0.07219693,0.31423557,0.39861453,0.41601613,0.42645437,0.19249521,0.07934384,0.11159092,0.39863488,0.8116954,0.94092584,0.8884091,0.5153846,0.9011919,0.1883046,0.49532554,0.84558797,0.8911172,0.5391426,0.6294527,0.19894664,0.5726306,0.8381468
0.021681596,0.058158997,0.026405452,0.08670636,0.2716011,0.33902806,0.39450964,0.37505913,0.22631611,0.113198765,0.15657651,0.39845696,0.74829113,0.916729,0.8434235,0.514859,0.8593475,0.25170887,0.49531356,0.80739254,0.8510168,0.42644355,0.6409895,0.2681083,0.52920276,0.77802527
0.016490228,0.04916318,0.020549404,0.06619302,0.30453184,0.3848638,0.43131882,0.40280625,0.17114115,0.07317782,0.12475107,0.46082756,0.8535949,0.93960845,0.8752489,0.52084506,0.9205229,0.14640512,0.49533057,0.8576836,0.8887913,0.6161507,0.67413014,0.15857698,0.60005033,0.85405916
0.013640065,0.044351466,0.021720612,0.06899485,0.25941983,0.34319496,0.4073308,0.39177045,0.17114115,0.07410855,0.11961979,0.4297054,0.83749026,0.93280756,0.8803802,0.58372784,0.9049578,0.16250974,0.4953163,0.83146566,0.8762881,0.57663363,0.6507056,0.17985323,0.5552952,0.8154305
0.017609935,0.046338912,0.020868825,0.08160304,0.34520492,0.44465858,0.4288373,0.4819486,0.2229834,0.08993078,0.11887499,0.39480624,0.7789175,0.93837696,0.88112503,0.50772357,0.8859424,0.22108248,0.49533045,0.8545691,0.8868969,0.48428202,0.62177724,0.23166761,0.59524965,0.84924006
0.0147597715,0.046861924,0.019165248,0.07539901,0.26881388,0.33829886,0.41022593,0.3857796,0.16965994,0.07108371,0.12492106,0.4548334,0.8417975,0.94076896,0.8750789,0.5315385,0.8916072,0.1582025,0.49532223,0.84036064,0.89062554,0.59404343,0.66770947,0.17012931,0.56218904,0.8308091
0.016235748,0.04079498,0.020176746,0.06519237,0.2652008,0.34131986,0.35211703,0.38099742,0.17780659,0.07358502,0.12625186,0.4091893,0.7838631,0.92820776,0.8737481,0.52012897,0.88937056,0.21613686,0.49529836,0.7763199,0.86964107,0.48337287,0.6273778,0.23066552,0.45825806,0.73757166
0.018729642,0.04341004,0.021081772,0.06599289,0.27314958,0.34475753,0.36473143,0.37222135,0.17780659,0.07643534,0.12940651,0.4165296,0.79457253,0.9275759,0.8705935,0.49424085,0.8934706,0.20542744,0.49530524,0.7881948,0.869142,0.49897587,0.63718486,0.21892804,0.47969073,0.75404567
0.017762622,0.041527197,0.021507666,0.06599289,0.2536389,0.32262096,0.34508607,0.35792738,0.17910263,0.07451574,0.13058586,0.4108871,0.7755672,0.92229104,0.86941415,0.5133466,0.88370293,0.22443284,0.49529508,0.76506406,0.8600628,0.46670285,0.62483823,0.24012387,0.44535336,0.72118986
0.01730456,0.041841004,0.02374361,0.07389803,0.28104678,0.35434136,0.33908907,0.4023333,0.20193791,0.08475365,0.13350962,0.3825321,0.7343588,0.9133205,0.86649036,0.5458015,0.86003953,0.2656412,0.49528897,0.7526664,0.8447135,0.4072492,0.60186994,0.28457782,0.43379086,0.7033621
0.016693812,0.04623431,0.020975297,0.06654325,0.25193557,0.32043335,0.36659256,0.33674917,0.16157502,0.06643011,0.13629206,0.4678196,0.82252383,0.92826414,0.86370796,0.5229917,0.8929702,0.17747614,0.49530396,0.79049456,0.8696777,0.5450168,0.66417783,0.19332467,0.48301637,0.7573787
0.018424267,0.047228035,0.022625638,0.07299745,0.28491792,0.36668578,0.37238276,0.39502865,0.19737086,0.08399744,0.13700241,0.4161451,0.770895,0.9240494,0.8629976,0.51702666,0.8799045,0.22910498,0.49530602,0.7928465,0.86285263,0.46150807,0.6325608,0.24434435,0.49220327,0.75983626
0.018424267,0.044508368,0.02209327,0.06414169,0.2656137,0.34762228,0.3440521,0.37710863,0.16935135,0.07201443,0.13928072,0.43761557,0.79066396,0.9200752,0.86071926,0.5108108,0.8880344,0.20933603,0.49529454,0.7624469,0.8565235,0.48668474,0.643647,0.2261104,0.4432383,0.7173456
0.017100977,0.04126569,0.017887564,0.06944514,0.29291835,0.37054014,0.36328387,0.40228072,0.17638709,0.067244485,0.124084644,0.43378162,0.7956336,0.9378259,0.87591535,0.475,0.8841248,0.2043664,0.49530733,0.7943288,0.88651615,0.5096527,0.6375211,0.21364664,0.47905612,0.7646581
0.021223534,0.052248955,0.02725724,0.091259316,0.31712604,0.3915308,0.39306208,0.41221294,0.20286366,0.091326855,0.14294124,0.4226303,0.7796229,0.9139174,0.85705876,0.52868676,0.8487378,0.22037706,0.4953113,0.803893,0.846127,0.4658752,0.6380247,0.23983707,0.5260762,0.77268136
0.017762622,0.041317992,0.023211244,0.0698454,0.26385877,0.35298714,0.33578038,0.39061433,0.19891378,0.086615086,0.13315952,0.3743121,0.7357915,0.9143738,0.8668405,0.5331847,0.8686005,0.2642085,0.49528867,0.75008255,0.846741,0.40960243,0.6028629,0.28205243,0.4284571,0.6999377
0.016184853,0.041422594,0.018313458,0.07639966,0.29358935,0.36027917,0.36431783,0.3930317,0.18965624,0.08120528,0.12419619,0.38994098,0.77573663,0.9365831,0.8758038,0.49561933,0.8676429,0.22426337,0.49530613,0.79443085,0.8840703,0.4781237,0.6264503,0.23468049,0.48061508,0.76455045
0.024328176,0.062447697,0.028960818,0.091409415,0.3395272,0.44611698,0.47764048,0.4778496,0.22273654,0.0920249,0.14118092,0.46924344,0.811873,0.9239536,0.85881907,0.5089041,0.8855387,0.188127,0.49534538,0.8811032,0.86287975,0.5229795,0.66172546,0.20432086,0.6814347,0.8749905
0.018526059,0.04414226,0.02544719,0.07669985,0.28863424,0.3803844,0.37383032,0.41310632,0.21051657,0.09400268,0.12853579,0.3720375,0.7529872,0.91546243,0.8714642,0.54608077,0.87179,0.24701276,0.49530286,0.7876953,0.8481708,0.43154234,0.6057305,0.26604676,0.49304304,0.75120586
0.018526059,0.046443515,0.022998296,0.07379797,0.3212553,0.41299027,0.41601613,0.4396973,0.20014812,0.08353208,0.12238264,0.41305542,0.8007653,0.9304449,0.87761736,0.51984924,0.8976075,0.19923471,0.49532345,0.83713824,0.8733642,0.5111912,0.6323367,0.21348326,0.570301,0.8222686
0.02198697,0.04947699,0.026405452,0.07309751,0.32796532,0.41038597,0.46978235,0.44306058,0.21014626,0.08469548,0.1162668,0.42652142,0.8231625,0.9292334,0.8837332,0.5112069,0.9189947,0.17683752,0.49534333,0.87982696,0.87151885,0.5471132,0.6344103,0.19170424,0.66825897,0.8766347
0.018933225,0.048953976,0.024275979,0.07269725,0.3209456,0.41038597,0.41477537,0.4282411,0.21582423,0.089349076,0.12865666,0.4106944,0.7781643,0.9265807,0.8713434,0.5282609,0.8995633,0.2218357,0.49532163,0.8329404,0.86678296,0.47375134,0.6266322,0.23718566,0.5672118,0.815197
0.02921417,0.051150627,0.024382453,0.07329764,0.2936926,0.388614,0.38871944,0.41573387,0.22779731,0.09214123,0.141643,0.41481888,0.7415736,0.9216829,0.858357,0.4159884,0.8869202,0.25842646,0.49532294,0.8060987,0.8618276,0.42124614,0.62196684,0.2654516,0.5201053,0.77748096
0.020103827,0.049947698,0.026032794,0.07990193,0.328275,0.41293818,0.43131882,0.43706974,0.2007653,0.08597522,0.12653977,0.4253875,0.81068575,0.9243745,0.87346023,0.5308258,0.89057493,0.18931425,0.495327,0.8450574,0.8630868,0.5214578,0.6395934,0.20661007,0.59643877,0.8303435
0.017355457,0.05261506,0.028694633,0.08540551,0.30546093,0.37236315,0.40092024,0.406117,0.22199592,0.103368044,0.14136373,0.39441174,0.75921106,0.91130745,0.85863626,0.593125,0.86530614,0.24078895,0.49530834,0.8086857,0.84028006,0.43666005,0.6229541,0.26428732,0.53927517,0.778415
0.014454397,0.049372386,0.021028535,0.0777005,0.29333127,0.37970728,0.3895466,0.4108466,0.20576437,0.08876738,0.13700524,0.41452223,0.7726966,0.9320611,0.8629948,0.56082475,0.87711143,0.22730336,0.495311,0.81489754,0.8753688,0.47017044,0.63940775,0.24243777,0.52366334,0.79229283
0.01862785,0.046966527,0.024808347,0.06739381,0.27954993,0.36069587,0.39388925,0.38824952,0.18786645,0.07998371,0.12975526,0.42654273,0.80221564,0.9213647,0.87024474,0.53810096,0.9031256,0.19778435,0.49531215,0.810492,0.8579818,0.50527644,0.6373744,0.21626179,0.52909076,0.78336126
0.019289495,0.053556487,0.027150767,0.08590584,0.27722722,0.33803844,0.3773458,0.38373008,0.21594766,0.1113955,0.15136407,0.38111487,0.7482935,0.9109416,0.8486359,0.5523622,0.85234845,0.25170648,0.49530283,0.78746617,0.84070915,0.42264816,0.63004893,0.2723257,0.4982039,0.7501055
0.01394544,0.04341004,0.019218484,0.07419823,0.30355114,0.42486587,0.42676938,0.44936675,0.23946182,0.10546216,0.112523735,0.3417909,0.7562112,0.94278866,0.88747627,0.5469291,0.9010544,0.24378875,0.4953277,0.85641587,0.8939058,0.4548074,0.6054788,0.2546149,0.59250796,0.8539674
0.019187704,0.045606695,0.020549404,0.07274728,0.32373282,0.40116674,0.4015406,0.4308161,0.19872864,0.07882031,0.12424205,0.42224914,0.79208994,0.9354002,0.87575793,0.48119265,0.8938913,0.20791003,0.4953219,0.82837075,0.8823496,0.50192934,0.63408285,0.21818769,0.54554296,0.8120741
0.021070847,0.042311717,0.023158006,0.07049582,0.2745432,0.36038336,0.3955436,0.39581692,0.20193791,0.088185675,0.11767254,0.37615559,0.7828861,0.92660475,0.88232744,0.48798588,0.89651525,0.21711393,0.49531788,0.8160849,0.8676931,0.48062906,0.6133533,0.23013185,0.5330932,0.79238594
0.023870114,0.053870294,0.02842845,0.085505575,0.33343658,0.42898068,0.40257457,0.45940408,0.22131704,0.09423535,0.14382859,0.42308524,0.76142436,0.9124115,0.8561714,0.50902295,0.865877,0.23857562,0.4953165,0.811001,0.8442769,0.4402918,0.6282157,0.25627968,0.54242456,0.78174376
0.024226384,0.04832636,0.033805367,0.07810076,0.26385877,0.33439243,0.38685828,0.3768984,0.23878294,0.12931184,0.13523585,0.3221217,0.7255129,0.89327633,0.86476415,0.550135,0.87491304,0.2744871,0.49530303,0.7821149,0.81294054,0.38539714,0.5852403,0.29885796,0.51092535,0.74014515
0.023412053,0.053870294,0.028109029,0.081102714,0.33163002,0.41871974,0.4054697,0.4606653,0.20465346,0.0792275,0.14293225,0.4662299,0.7866225,0.91390604,0.85706776,0.5111336,0.87685174,0.21337749,0.4953176,0.8146974,0.8465955,0.47572792,0.64195013,0.23194364,0.54785424,0.7870094
0.0372557,0.07829498,0.042536203,0.10852054,0.3139775,0.37746757,0.37320995,0.41000578,0.187311,0.08580071,0.21143152,0.5512452,0.7867391,0.86406153,0.7885685,0.49797517,0.80121475,0.2132609,0.49529922,0.7471567,0.7724245,0.4370206,0.6957214,0.24571452,0.48147908,0.6923943
0.020256514,0.046809625,0.021507666,0.0756992,0.3086611,0.38272828,0.38768548,0.41158232,0.2015676,0.089639924,0.13119161,0.39819694,0.7772365,0.9302791,0.8688084,0.47892767,0.88084865,0.22276346,0.49531606,0.8118158,0.87391686,0.47533152,0.6324269,0.23399116,0.52003866,0.7875203
0.014352606,0.039696652,0.018845826,0.06839446,0.28589863,0.37866557,0.36080235,0.4135793,0.19909893,0.08225234,0.1205525,0.376119,0.7584254,0.9342312,0.8794475,0.53443396,0.8855237,0.24157456,0.4953019,0.78926617,0.8794603,0.45175955,0.61126083,0.25444192,0.47414723,0.7567636
0.036594056,0.07112971,0.03822402,0.095462054,0.37250954,0.50273454,0.5010081,0.5310841,0.22742702,0.09307196,0.15190725,0.50273705,0.82014036,0.9056014,0.84809273,0.47463465,0.88654137,0.17985961,0.49535567,0.88117206,0.83477515,0.51854664,0.6691292,0.20007718,0.7196495,0.86467916
0.017406352,0.04095188,0.023424191,0.06899485,0.26747188,0.34949738,0.34115702,0.3855694,0.20033327,0.08486999,0.13027154,0.376763,0.73874325,0.9148931,0.86972845,0.5407928,0.873792,0.26125675,0.4952904,0.75585485,0.84738183,0.41347998,0.60087776,0.27958077,0.43750837,0.70782894
0.019900244,0.041422594,0.020389693,0.0679942,0.27640137,0.35767487,0.36659256,0.37721372,0.18058385,0.07399221,0.12351276,0.4118995,0.7917244,0.93016577,0.87648726,0.46957365,0.8893464,0.20827559,0.49530834,0.79190505,0.87393737,0.4968442,0.6289794,0.21934037,0.48336667,0.7597124
0.0180171,0.041108787,0.02225298,0.06574273,0.2609683,0.35184124,0.37031484,0.37773925,0.19842005,0.08783666,0.121573575,0.36981574,0.7676022,0.924844,0.87842643,0.51852334,0.8967151,0.23239781,0.4953052,0.7914916,0.8641237,0.45754287,0.61013234,0.24739052,0.48878777,0.7581176
0.021783387,0.04864017,0.025500426,0.07034572,0.277795,0.3647065,0.38747868,0.40842924,0.19804974,0.08556803,0.13582703,0.41947266,0.78218365,0.91806155,0.86417294,0.5045204,0.8933152,0.21781637,0.49531204,0.8021603,0.85343564,0.47274572,0.63258713,0.23444703,0.517198,0.77129894
0.02789088,0.054393306,0.03039821,0.08810727,0.33859813,0.4329913,0.43276638,0.46718168,0.25211382,0.11261707,0.13616748,0.38247067,0.7450128,0.91276574,0.86383253,0.48579088,0.8740376,0.25498718,0.49533048,0.8365024,0.8455492,0.41978496,0.60999733,0.27006835,0.5962211,0.81489325
0.026872965,0.04743724,0.032474447,0.06524241,0.22984412,0.3041825,0.30290028,0.33512008,0.16787015,0.06608109,0.16441499,0.47625005,0.7537311,0.8717931,0.835585,0.51282954,0.8614574,0.24626893,0.49527034,0.68706214,0.7825506,0.40376094,0.62099,0.274986,0.3683812,0.61639166
0.021579804,0.041841004,0.031782366,0.057637464,0.198978,0.26694098,0.26516053,0.2958642,0.16274764,0.070792854,0.16510822,0.42513427,0.72032857,0.858559,0.8348918,0.5639569,0.8587347,0.2796714,0.49524832,0.638122,0.76050526,0.3609914,0.5940193,0.31448027,0.30831265,0.5560666
0.024429968,0.052353557,0.032314736,0.06859459,0.24548364,0.32116255,0.31654862,0.34615588,0.16564834,0.065266706,0.1724785,0.50701046,0.771417,0.87728953,0.8275215,0.53633857,0.86064565,0.228583,0.49527457,0.7046899,0.7893501,0.4280571,0.645804,0.25967064,0.3909678,0.6388022
0.022037866,0.045606695,0.03375213,0.06744384,0.21921131,0.29027554,0.29152665,0.32198223,0.16935135,0.07073469,0.16415556,0.44861597,0.7389433,0.8626591,0.83584446,0.5738988,0.84760195,0.26105675,0.49525896,0.6691394,0.76589864,0.3821366,0.6057528,0.29743215,0.34920067,0.5941149
0.02269951,0.043619245,0.02991908,0.0576875,0.21105605,0.28053543,0.28067002,0.31000054,0.1549713,0.06660462,0.16310872,0.45115796,0.7531568,0.8726317,0.8368913,0.53541666,0.8694383,0.24684322,0.49525914,0.6640991,0.78253454,0.40365052,0.61961466,0.27766326,0.33381277,0.58746606
0.022445032,0.048169456,0.033965077,0.0695452,0.24981934,0.33303818,0.3258543,0.36649325,0.17182003,0.07114188,0.15653107,0.4621973,0.76982105,0.87488055,0.8434689,0.57085264,0.8636743,0.23017892,0.4952748,0.7121726,0.78411835,0.42445144,0.62216854,0.2651012,0.40555498,0.64837193
0.024328176,0.049320083,0.032367975,0.06939511,0.24233508,0.3213709,0.3233728,0.35156867,0.17286922,0.07329416,0.16084011,0.4613109,0.7656677,0.8794307,0.8391599,0.5378453,0.86260474,0.23433234,0.49527752,0.71297973,0.7924577,0.42264414,0.62880015,0.2644218,0.40231004,0.6494637
0.020714577,0.044403765,0.028854344,0.058387954,0.22865696,0.31699568,0.3146875,0.34615588,0.15453929,0.06532488,0.15018952,0.46079594,0.78938824,0.8887884,0.8498105,0.54968387,0.8881711,0.21061175,0.49527466,0.71078455,0.8060623,0.45941836,0.6351955,0.24055472,0.3898117,0.64672947
0.017711727,0.039748956,0.026724873,0.059788864,0.21637246,0.2886088,0.29545572,0.32324347,0.15052769,0.06305625,0.14385317,0.43913025,0.7775549,0.8902917,0.8561468,0.57011765,0.8726327,0.22244504,0.49526572,0.69159126,0.80759114,0.44511664,0.6207648,0.252643,0.35935697,0.621888
0.018424267,0.0375523,0.025181005,0.05573623,0.20114587,0.26709723,0.26929638,0.3036418,0.14830586,0.06247455,0.1482337,0.42604017,0.7529573,0.88708615,0.8517663,0.54479045,0.86784476,0.24704273,0.4952558,0.6604504,0.80366695,0.41272134,0.6109271,0.27448416,0.3182098,0.5823497
0.020409202,0.044351466,0.0245954,0.0575374,0.26840094,0.38324913,0.3659722,0.41568133,0.15589705,0.06061311,0.13152225,0.47886303,0.83160627,0.9164987,0.86847776,0.5121089,0.91575277,0.16839375,0.4953027,0.7811305,0.85072017,0.54832643,0.6538912,0.18831556,0.47976017,0.7424604
0.020969056,0.043514643,0.036413968,0.061640065,0.19123568,0.24579406,0.24872047,0.28456566,0.16793187,0.08027456,0.18024449,0.40545148,0.68960685,0.8312718,0.8197555,0.60529196,0.83281225,0.31039318,0.49523428,0.6029884,0.7192189,0.31984243,0.57579404,0.35419193,0.28051442,0.51575613
0.020918159,0.043096233,0.03162266,0.060639415,0.218179,0.2855357,0.27849868,0.32077354,0.16737641,0.069978476,0.16247809,0.43586573,0.72775346,0.8651585,0.8375219,0.570597,0.85881,0.27224657,0.49525443,0.6569354,0.7697312,0.37199858,0.5995469,0.30654415,0.3294529,0.57885194
0.018678745,0.038912132,0.027363714,0.054435384,0.21368845,0.29360905,0.28728738,0.32697463,0.14997223,0.06166017,0.144645,0.4387399,0.76995265,0.88501716,0.855355,0.5625993,0.8838714,0.23004736,0.49526194,0.67929584,0.79978496,0.43173453,0.61377424,0.26088488,0.3457836,0.6062448
0.020256514,0.04539749,0.027789608,0.059188474,0.22834727,0.31215167,0.31323993,0.3434232,0.14929333,0.06014775,0.15374695,0.4872737,0.7976349,0.8921241,0.84625304,0.54576087,0.8850446,0.20236509,0.49527496,0.7115853,0.8113298,0.4733026,0.64757365,0.23143506,0.3880011,0.64780533
0.028298046,0.05920502,0.02991908,0.08380447,0.32104883,0.4203865,0.3990591,0.4427453,0.19039685,0.076900706,0.15747225,0.50014377,0.80236286,0.90737957,0.84252775,0.47781754,0.86792266,0.19763716,0.49531803,0.8039279,0.83740383,0.49308848,0.6669384,0.2164601,0.5351524,0.7712316
0.034710914,0.05460251,0.045783646,0.07639966,0.23485082,0.30767226,0.3109652,0.33827317,0.17484416,0.07701705,0.18151799,0.47709277,0.75000715,0.8297508,0.81848204,0.5356031,0.8361181,0.24999286,0.49526432,0.66549957,0.7225433,0.37396163,0.60943365,0.29275852,0.37416008,0.59084994
0.022394137,0.041004185,0.03258092,0.06389153,0.19479716,0.2545445,0.2567854,0.28425035,0.16213048,0.07061835,0.16671763,0.4203376,0.71100837,0.8512606,0.83328235,0.5608365,0.8322531,0.28899163,0.49524388,0.6242487,0.7502649,0.34828755,0.5857799,0.32452688,0.2948641,0.5397068
0.01598127,0.037656903,0.017568143,0.05118327,0.22617942,0.32600656,0.3266815,0.3430028,0.16891934,0.076319,0.12553489,0.379976,0.7755292,0.93248844,0.8744651,0.4880435,0.9153633,0.22447078,0.49529043,0.7531981,0.87737584,0.47459283,0.6252253,0.23561089,0.41621175,0.7056747
0.016083062,0.034309622,0.017887564,0.047180668,0.21926293,0.33798635,0.32544073,0.35992432,0.15447757,0.06957129,0.11580107,0.37751496,0.79963577,0.9310775,0.8841989,0.4911043,0.9266234,0.20036422,0.49528953,0.7509212,0.8749775,0.5099711,0.62235916,0.21273527,0.41393596,0.70237935
0.017711727,0.033891212,0.020017035,0.05058288,0.19613916,0.29537997,0.29380137,0.3134689,0.13929519,0.067360826,0.12539463,0.38173515,0.79755473,0.91572446,0.87460536,0.49530387,0.8998719,0.20244527,0.49527365,0.70622325,0.8499499,0.49321225,0.6242395,0.21982029,0.36024678,0.6409061
0.016795602,0.03661088,0.021401193,0.055085804,0.20780428,0.28548363,0.28242776,0.3014872,0.15398383,0.07503927,0.13908316,0.37671232,0.7569917,0.9069729,0.86091685,0.52663934,0.87874943,0.24300832,0.4952655,0.6878061,0.8351271,0.43085456,0.6155827,0.263372,0.3410973,0.6167427
0.016184853,0.03242678,0.019058773,0.04998249,0.22401156,0.31381842,0.30765653,0.33722213,0.14349194,0.06689547,0.115668386,0.37213176,0.80317926,0.9228826,0.8843316,0.5060651,0.9093538,0.19682075,0.4952799,0.7262446,0.8611989,0.5081447,0.617981,0.21286744,0.38353747,0.66795105
0.013232899,0.027301256,0.018100511,0.046680342,0.19820377,0.3079848,0.30331385,0.33070576,0.14287478,0.06770985,0.10011127,0.32773972,0.8001176,0.925578,0.89988875,0.545,0.91736543,0.19988237,0.49527627,0.7232,0.8647869,0.50579304,0.5945965,0.21717386,0.37687573,0.66388744
0.021528909,0.03791841,0.024968058,0.05748737,0.19541654,0.27980623,0.28666702,0.31073624,0.12164414,0.059333373,0.14163566,0.44093147,0.8266477,0.8941077,0.85836434,0.502074,0.8740017,0.17335227,0.49526736,0.68445385,0.8161162,0.5174976,0.64971906,0.20026737,0.34605232,0.6126398
0.01995114,0.039382845,0.02991908,0.055386,0.20708166,0.30183864,0.29845423,0.33186188,0.15953836,0.075737305,0.14143333,0.39322376,0.7639792,0.8794268,0.8585667,0.56855345,0.88771456,0.23602083,0.49526513,0.6875891,0.7910545,0.4206315,0.6021244,0.26874876,0.3625152,0.6169257
0.019136807,0.036140166,0.018473169,0.048581578,0.22839889,0.34642428,0.35170346,0.37852752,0.16083442,0.0691641,0.11327239,0.39213923,0.8116155,0.9339074,0.88672763,0.4539419,0.934013,0.18838447,0.49530372,0.7800055,0.8804235,0.5321406,0.62686056,0.19793503,0.4585364,0.7436007
0.01969666,0.03624477,0.024701875,0.054835644,0.20099102,0.29579666,0.28852814,0.32319093,0.14997223,0.07061835,0.13529937,0.38808185,0.77128804,0.895764,0.8647006,0.52250296,0.88339293,0.22871199,0.49526685,0.68757594,0.8178171,0.4411094,0.6096433,0.25287437,0.34919876,0.61662984
0.023412053,0.046338912,0.026565162,0.060239155,0.22473419,0.310537,0.31292975,0.3348573,0.1575017,0.062416382,0.1566682,0.48385888,0.7823172,0.8964286,0.8433318,0.49635038,0.88184613,0.21768278,0.49527952,0.71420157,0.81987935,0.4559806,0.6454883,0.24009036,0.38816497,0.6512796
0.026872965,0.04947699,0.03774489,0.06759394,0.23381852,0.3113183,0.3113788,0.34899363,0.17817688,0.07393403,0.16656919,0.46002734,0.7448041,0.8567112,0.8334308,0.5518189,0.8601998,0.25519592,0.49526754,0.6851274,0.75858,0.38475186,0.6076216,0.2916023,0.37937292,0.61424905
0.025193404,0.048901673,0.036467206,0.07119628,0.22948281,0.3056409,0.29990178,0.33927163,0.18175647,0.076144494,0.17023306,0.4495244,0.7267214,0.85640085,0.8297669,0.5595339,0.842738,0.2732786,0.4952623,0.6734956,0.757667,0.36613676,0.6020074,0.30882,0.36129496,0.59974647
0.029468648,0.05167364,0.03375213,0.06859459,0.2337153,0.31381842,0.31861654,0.3397446,0.16577177,0.07085103,0.16960575,0.48270607,0.7732196,0.87307394,0.83039427,0.49880463,0.86190504,0.22678043,0.49527854,0.70378685,0.78520775,0.4272473,0.64006364,0.25537983,0.39359543,0.63764256
0.02656759,0.050679915,0.034657154,0.06409166,0.2284505,0.31262046,0.3137569,0.34657627,0.16601864,0.07009482,0.16897266,0.47997582,0.7680183,0.8682019,0.8310273,0.5327366,0.8714052,0.23198166,0.49527228,0.6955465,0.7762252,0.4177157,0.632525,0.2651944,0.38502818,0.62718844
0.029519543,0.05287657,0.038170785,0.06934507,0.23340559,0.29923433,0.31282634,0.3337012,0.17539962,0.07387587,0.17570685,0.47862867,0.75095814,0.8558525,0.82429314,0.5304549,0.85629016,0.24904186,0.4952701,0.6859366,0.75872195,0.39072508,0.6219441,0.2838963,0.3815189,0.615278
0.02295399,0.0458682,0.030291738,0.06008906,0.21755962,0.29022345,0.30414104,0.3193021,0.1517003,0.05758827,0.15911557,0.5009203,0.78423387,0.8801006,0.84088445,0.5357353,0.87709874,0.21576616,0.49527004,0.6939819,0.7935559,0.44599268,0.6379509,0.24699102,0.3716117,0.62507796
0.022088762,0.046338912,0.029386712,0.06519237,0.24228348,0.31506848,0.3200641,0.3515161,0.15978523,0.06387063,0.15366122,0.47815835,0.7851255,0.88861984,0.8463388,0.53782964,0.87206614,0.21487454,0.49527773,0.7161356,0.80628735,0.4536627,0.63732535,0.24356373,0.39846507,0.65368444
0.02921417,0.06276151,0.03162266,0.07389803,0.32641685,0.43882495,0.4139482,0.45661885,0.17632537,0.07015299,0.16055535,0.5401913,0.8341545,0.90570074,0.83944464,0.48398972,0.8965306,0.16584554,0.49532273,0.8151815,0.83458024,0.54125714,0.69131726,0.18773465,0.5609604,0.78543556
0.028348941,0.05120293,0.039927598,0.06834442,0.21177867,0.28168133,0.28015304,0.31189236,0.1680553,0.07591181,0.18749705,0.4629051,0.72844535,0.8348408,0.812503,0.55252486,0.83685094,0.27155462,0.49525136,0.63882947,0.7280291,0.35611075,0.60784006,0.3124198,0.3276713,0.55821973
0.01959487,0.041108787,0.030770868,0.058988344,0.20377827,0.276629,0.27446622,0.31057858,0.15040424,0.06381246,0.15788116,0.44538918,0.7548523,0.866735,0.84211886,0.5802181,0.86111444,0.24514768,0.4952524,0.65354675,0.77155733,0.40178478,0.60951495,0.2823057,0.32349557,0.5745902
0.019085912,0.043096233,0.02145443,0.06874468,0.27258182,0.3415803,0.33929586,0.37279943,0.16268592,0.06410331,0.13700151,0.45719445,0.79774404,0.921246,0.8629985,0.4938946,0.8734254,0.20225598,0.495294,0.7584914,0.8588457,0.49830458,0.645294,0.21781619,0.43545914,0.7120228
0.02366653,0.047803346,0.032634158,0.06454195,0.22463095,0.296005,0.29359457,0.3262389,0.16058755,0.06701181,0.16995819,0.47491732,0.7569212,0.86760217,0.8300418,0.5470779,0.857413,0.24307884,0.49526277,0.67459714,0.7745603,0.40465018,0.62680537,0.2769162,0.35314807,0.6007813
